"code","product_name","brands","categories","pnns_groups_1","labels","countries_en","quantity","url","ingredients_text","allergens","traces","nutriscore_grade","nutriscore_score","energy_100g","fat_100g","saturated-fat_100g","carbohydrates_100g","sugars_100g","fiber_100g","proteins_100g","salt_100g","nova_group","image_url","image_small_url","image_ingredients_url","image_ingredients_small_url","image_nutrition_url"
"627735019024","Crispy popcorn chicken","Great Value","Viandes et dérivés, Viandes, Poulet et dérivés, Volailles, Poulets, Volailles cuites, Poulets cuisinés","Fish Meat Eggs","","Canada","","http://world-en.openfoodfacts.org/product/0627735019024/crispy-popcorn-chicken-great-value","","","","C","4.0","976.3","11.666666666667","1.6666666666667","25.0","0.0","1.6666666666667","10.0","1.0833333333333","","https://images.openfoodfacts.org/images/products/062/773/501/9024/front_fr.3.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/9024/front_fr.3.200.jpg","","","https://images.openfoodfacts.org/images/products/062/773/501/9024/nutrition_fr.5.400.jpg"
"627735019048","Chicken Burgers","Great Value","Sandwiches, Hamburgers, Chicken hamburgers","Composite foods","No artificial flavors, No artificial colors","Canada","800.0 g","http://world-en.openfoodfacts.org/product/0627735019048/chicken-burgers-great-value","Chicken breast, Water, Toasted wheat crumbs, Modified corn starch, Canola oil, Enriched wheat flour, Yellow corn flour, Salt, Soy protein isolate, Wheat gluten, Baking powder, Guar gum, Garlic powder, Spice extracts","en:gluten,en:soybeans","en:eggs","B","2.0","962.3","11.0","1.5","23.0","0.0","1.0","10.0","0.75","4.0","https://images.openfoodfacts.org/images/products/062/773/501/9048/front_en.22.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/9048/front_en.22.200.jpg","https://images.openfoodfacts.org/images/products/062/773/501/9048/ingredients_en.9.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/9048/ingredients_en.9.200.jpg","https://images.openfoodfacts.org/images/products/062/773/501/9048/nutrition_en.24.400.jpg"
"627735019055","Fully Cooked Chicken Burgers","Great Value","Sandwiches, Hamburgers, Chicken hamburgers","Composite foods","No artificial flavors, No artificial colors, No artificial colours or flavours, CFIA Inspected, en:made-in-canada","Canada","1500.0 g","http://world-en.openfoodfacts.org/product/0627735019055/fully-cooked-chicken-burgers-great-value","Chicken breast, Water, Toasted wheat crumbs, Modified corn starch, Canola oil, Enriched wheat flour, Yellow corn flour, Salt, Soy protein isolate, Wheat gluten, Baking powder, Guar gum, Garlic powder, Spice extracts","en:gluten,en:soybeans","en:eggs","B","2.0","962.3","11.0","1.5","23.0","0.0","1.0","10.0","0.75","4.0","https://images.openfoodfacts.org/images/products/062/773/501/9055/front_en.17.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/9055/front_en.17.200.jpg","https://images.openfoodfacts.org/images/products/062/773/501/9055/ingredients_en.18.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/9055/ingredients_en.18.200.jpg","https://images.openfoodfacts.org/images/products/062/773/501/9055/nutrition_en.11.400.jpg"
"627735019062","Chicken nuggets","Great Value","en:chicken-nuggets","unknown","","Canada","","http://world-en.openfoodfacts.org/product/0627735019062/chicken-nuggets-great-value","","","","C","4.0","1007.3","11.111111111111","0.92592592592593","27.777777777778","0.0","1.8518518518519","9.2592592592593","0.83333333333333","","https://images.openfoodfacts.org/images/products/062/773/501/9062/front_fr.3.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/9062/front_fr.3.200.jpg","","","https://images.openfoodfacts.org/images/products/062/773/501/9062/nutrition_fr.5.400.jpg"
"627735019079","Chicken Nuggets","Great Value","Meats and their products,Meat preparations,Chicken and its products,Chicken preparations,Breaded products,Poultry nuggets,Breaded chicken,Chicken nuggets","unknown","No artificial colours or flavours,CFIA Inspected","Canada","1500.0 g","http://world-en.openfoodfacts.org/product/0627735019079/chicken-nuggets-great-value","Chicken breast, Water, Toasted wheat crumbs, Modified corn starch, Canola oil, Enriched wheat flour, Yellow corn flour, Salt, Soy protein isolate, Wheat gluten, Baking powder, Guar gum, Garlic powder, Spice extracts.","en:gluten,en:soybeans","en:eggs","C","4.0","1008.3","11.1","0.926","27.8","0.0","1.85","9.26","0.833","4.0","https://images.openfoodfacts.org/images/products/062/773/501/9079/front_en.9.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/9079/front_en.9.200.jpg","https://images.openfoodfacts.org/images/products/062/773/501/9079/ingredients_en.19.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/9079/ingredients_en.19.200.jpg","https://images.openfoodfacts.org/images/products/062/773/501/9079/nutrition_en.15.400.jpg"
"627735019086","Chicken Strips Made with White Meat","Great Value","en:chickens","Fish Meat Eggs","","Canada","","http://world-en.openfoodfacts.org/product/0627735019086/chicken-strips-made-with-white-meat-great-value","","","","C","5.0","1070.3","10.46511627907","1.1627906976744","27.906976744186","0.0","2.3255813953488","9.3023255813953","0.87209302325582","","https://images.openfoodfacts.org/images/products/062/773/501/9086/front_fr.3.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/9086/front_fr.3.200.jpg","","","https://images.openfoodfacts.org/images/products/062/773/501/9086/nutrition_fr.5.400.jpg"
"627735019093","Chicken Strips","Great Value","Meats and their products,Meat preparations,Meats,Chicken and its products,Poultries,Chicken preparations,Breaded products,Cooked poultries,Breaded meat cutlets,Breaded chicken,Breaded chicken cutlets","Fish Meat Eggs","No artificial colours or flavours,CFIA Inspected","Canada","1500.0 g","http://world-en.openfoodfacts.org/product/0627735019093/chicken-strips-great-value","Chicken breast, Water, Toasted wheat crumbs, Modified corn starch, Canola oil, Enriched wheat flour, Yellow corn flour, Salt, Soy protein isolate, Wheat gluten, Baking powder, Guar gum, Garlic powder, Spice extracts.","en:gluten,en:soybeans","en:eggs","C","5.0","1071.1","10.5","1.16","27.9","0.0","2.33","9.3","0.872","4.0","https://images.openfoodfacts.org/images/products/062/773/501/9093/front_en.9.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/9093/front_en.9.200.jpg","https://images.openfoodfacts.org/images/products/062/773/501/9093/ingredients_en.19.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/9093/ingredients_en.19.200.jpg","https://images.openfoodfacts.org/images/products/062/773/501/9093/nutrition_en.15.400.jpg"
"627735019109","Crispy chicken fries and popcorn chicken","Great Value","Viandes et dérivés, Plats préparés, Viandes, Poulet et dérivés, Plats préparés à la viande, Volailles, Poulets, Volailles cuites, Plats à la volaille, Poulets cuisinés, Plats au poulet","Fish Meat Eggs","","Canada","","http://world-en.openfoodfacts.org/product/0627735019109/crispy-chicken-fries-and-popcorn-chicken-great-value","Chicken breast ⚫ Water • Toasted wheat crumbs ⚫ Modified corn starch Canola oil Enriched wheat flour Yellow corn flour ⚫ Salt⚫ Soy protein isolate Wheat gluten ⚫ Baking powder Guar gum Garlic powder •Spice extracts. Contains: Soy⚫Wheat. May contain: Eggs. Ingrédients: Poitrine de poulet Eau •Chapelure de blé grillée Amidon de maïs modifié ⚫ Huile de canola ⚫ Farine de blé enrichie Farine de maïs jaune • Sel⚫ Isolat de ⚫ Gluten de blé protéines de soya Poudre à pâte • Gomme de guar Poudre d'ail •Extraits d'épices. Contient Soya ⚫ Blé. Peut contenir : Oeufs. POPCORN CHICKEN POULET POPCORN Ingredients: Chicken breast ⚫ Water •Toasted wheat crumbs • Enriched wheat flour ⚫ Modified corn starch •Canola oil ⚫ Yellow corn flour ⚫ Salt • Soy protein isolate ⚫ Baking powder • Wheat gluten Spices and spice extracts Sugars (dextrose) Guar gum • Garlic powder. Contains: Soy⚫ Wheat. May contain: Eggs. Ingrédients : Poitrine de poulet • Eau Chapelure de blé grillée Farine de blé enrichie Amidon de maïs modifié • Huile de canola Farine de maïs jaune • Sel Isolat de protéines de soya • • Poudre à pâte Gluten de blé Épices et extraits d'épices Sucres (dextrose) •Gomme de guar Poudre d'ail. Contient : Soya ⚫ Blé. Peut contenir : Oeufs. Satisfaction Guaranteed. Satisfaction garantie. 1-888-778-8525 or/ou walmart.ca PREPARED FOR PRÉPARÉ POUR : WAL-MART CANADA CORP. 1940 ARGENTIA RD, MISSISSAUGA ONTARIO L5N 1P9 2021 MADE IN CANADA FROM DOMESTIC AND IMPORTED INGREDIENTS. FABRIQUÉ AU CANADA À PARTIR D'INGRÉDIENTS CANADIENS ET IMPORTÉS.","","","C","4.0","1027.6","10.526315789474","1.7543859649123","28.070175438596","0.0","1.7543859649123","10.526315789474","0.83333333333333","4.0","https://images.openfoodfacts.org/images/products/062/773/501/9109/front_fr.3.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/9109/front_fr.3.200.jpg","https://images.openfoodfacts.org/images/products/062/773/501/9109/ingredients_fr.10.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/9109/ingredients_fr.10.200.jpg","https://images.openfoodfacts.org/images/products/062/773/501/9109/nutrition_fr.5.400.jpg"
"627735019819","Bacon-Style Turkey","Great Value","Meats and their products, Meats, Turkey and its products","Fish Meat Eggs","No gluten","Canada","375.0 g","http://world-en.openfoodfacts.org/product/0627735019819/bacon-style-turkey-great-value","Turkey, Turkey skin, Water, Salt, Potato starch, Sugars (cane sugar, smoked sugar), Sodium phosphate, Smoke flavour, Sodium nitrite, Smoke","","en:eggs","D","15.0","836.8","16.7","5.0","0.0","0.0","0.0","13.3","2.0","4.0","https://images.openfoodfacts.org/images/products/062/773/501/9819/front_en.11.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/9819/front_en.11.200.jpg","https://images.openfoodfacts.org/images/products/062/773/501/9819/ingredients_en.13.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/9819/ingredients_en.13.200.jpg","https://images.openfoodfacts.org/images/products/062/773/501/9819/nutrition_en.15.400.jpg"
"627735020143","Bagel au fromage","","en:bagel-breads","Cereals and potatoes","Sans colorants","Canada","","http://world-en.openfoodfacts.org/product/0627735020143/bagel-au-fromage","","","","C","7.0","1036.7","2.212389380531","1.3274336283186","48.672566371681","4.4247787610619","","8.8495575221239","1.1946902654867","","https://images.openfoodfacts.org/images/products/062/773/502/0143/front_fr.3.400.jpg","https://images.openfoodfacts.org/images/products/062/773/502/0143/front_fr.3.200.jpg","","","https://images.openfoodfacts.org/images/products/062/773/502/0143/nutrition_fr.5.400.jpg"
"627735020471","Chicken Wieners","Great Value","Meats and their products, Meats, Prepared meats, Sausages, Chicken and its products, Meat preparations, Poultries, Chicken preparations, Poultry sausages, Chicken sausages, Smoked sausages","Fish Meat Eggs","","Canada","450.0 g","http://world-en.openfoodfacts.org/product/0627735020471/chicken-wieners-great-value","Mechanically separated chicken, Water, Enriched wheat flour, Salt, Potassium lactate, Sugars (dextrose, hardwood smoked sugar), Corn starch, Sodium phosphate, Sodium diacetate, Onion powder, Sodium erythorbate, Garlic powder, Spices, Smoke flavour, Sodium nitrite","en:gluten","en:eggs,en:milk","D","15.0","882.8","15.8","3.95","5.26","0.0","0.0","13.2","2.04","4.0","https://images.openfoodfacts.org/images/products/062/773/502/0471/front_en.8.400.jpg","https://images.openfoodfacts.org/images/products/062/773/502/0471/front_en.8.200.jpg","https://images.openfoodfacts.org/images/products/062/773/502/0471/ingredients_en.10.400.jpg","https://images.openfoodfacts.org/images/products/062/773/502/0471/ingredients_en.10.200.jpg","https://images.openfoodfacts.org/images/products/062/773/502/0471/nutrition_en.12.400.jpg"
"627735020648","Basmati Riz","","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Graines, Céréales et dérivés, Céréales en grains, Riz, Riz parfumés, Riz de variété indica, Riz long grain, Riz Basmati","Cereals and potatoes","","Canada","","http://world-en.openfoodfacts.org/product/0627735020648/basmati-riz","","","","C","3.0","1487.6","1.1111111111111","0.44444444444444","80.0","0.0","","8.8888888888889","0.0","","https://images.openfoodfacts.org/images/products/062/773/502/0648/front_fr.3.400.jpg","https://images.openfoodfacts.org/images/products/062/773/502/0648/front_fr.3.200.jpg","","","https://images.openfoodfacts.org/images/products/062/773/502/0648/nutrition_fr.5.400.jpg"
"627735020662","Orange Juice from Concentrate","Great Value","Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux","unknown","","Canada","","http://world-en.openfoodfacts.org/product/0627735020662/orange-juice-from-concentrate-great-value","","","","","","200.8","0.0","0.0","11.6","8.4","0.4","0.8","","","https://images.openfoodfacts.org/images/products/062/773/502/0662/front_fr.3.400.jpg","https://images.openfoodfacts.org/images/products/062/773/502/0662/front_fr.3.200.jpg","","","https://images.openfoodfacts.org/images/products/062/773/502/0662/nutrition_fr.5.400.jpg"
"627735020785","Original Wieners","Great Value","Meats and their products, Meats, Prepared meats, Sausages, Smoked sausages","Fish Meat Eggs","","Canada","450.0 g","http://world-en.openfoodfacts.org/product/0627735020785/original-wieners-great-value","Pork, Mechanically separated chicken, Water, Enriched wheat flour, Salt, Potassium lactate, Corn starch, Sodium phosphate, Sugars (dextrose), Natural smoke flavour, Onion powder, Sodium erythorbate, Sodium diacetate, Garlic powder, Spices, Sodium nitrite, Polysorbate 80","en:gluten","en:eggs,en:milk","E","37.0","2606.6","48.5","13.9","6.93","0.0","0.0","34.6","5.37","4.0","https://images.openfoodfacts.org/images/products/062/773/502/0785/front_en.10.400.jpg","https://images.openfoodfacts.org/images/products/062/773/502/0785/front_en.10.200.jpg","https://images.openfoodfacts.org/images/products/062/773/502/0785/ingredients_en.12.400.jpg","https://images.openfoodfacts.org/images/products/062/773/502/0785/ingredients_en.12.200.jpg","https://images.openfoodfacts.org/images/products/062/773/502/0785/nutrition_en.18.400.jpg"
"627735020808","Original Wieners","Great Value","Meats and their products, Prepared meats, Sausages","Fish Meat Eggs","CFIA Inspected","Canada","900.0 g","http://world-en.openfoodfacts.org/product/0627735020808/original-wieners-great-value","Pork, Mechanically separated chicken, Water, Enriched wheat flour, Salt, Potassium lactate, Corn starch, Sodium phosphate, Sugars (dextrose), Natural smoke flavour, Onion powder, Sodium erythorbate, Sodium diacetate, Garlic powder, Spices, Sodium nitrite, Polysorbate 80","en:gluten","en:eggs,en:milk","D","18.0","991.6","18.4","6.58","5.26","0.0","0.0","13.2","2.04","4.0","https://images.openfoodfacts.org/images/products/062/773/502/0808/front_en.11.400.jpg","https://images.openfoodfacts.org/images/products/062/773/502/0808/front_en.11.200.jpg","https://images.openfoodfacts.org/images/products/062/773/502/0808/ingredients_en.17.400.jpg","https://images.openfoodfacts.org/images/products/062/773/502/0808/ingredients_en.17.200.jpg","https://images.openfoodfacts.org/images/products/062/773/502/0808/nutrition_en.15.400.jpg"
